trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
block_59_trip_18_service_1,route_808,service_1,Salwator,"",0,block_59,shape_122,0
block_59_trip_19_service_1,route_808,service_1,Nowy Bieżanów P+R,"",1,block_59,shape_123,0
block_59_trip_20_service_1,route_808,service_1,Salwator,"",0,block_59,shape_122,0
block_59_trip_21_service_1,route_808,service_1,Nowy Bieżanów P+R,"",1,block_59,shape_123,0
block_59_trip_22_service_1,route_808,service_1,Salwator,"",0,block_59,shape_122,0
block_59_trip_23_service_1,route_808,service_1,Nowy Bieżanów P+R,"",1,block_59,shape_123,0
block_60_trip_2_service_1,route_808,service_1,Salwator,"",0,block_60,shape_122,0
block_60_trip_3_service_1,route_808,service_1,Nowy Bieżanów P+R,"",1,block_60,shape_123,0
block_60_trip_4_service_1,route_808,service_1,Salwator,"",0,block_60,shape_122,0
block_60_trip_5_service_1,route_808,service_1,Nowy Bieżanów P+R,"",1,block_60,shape_123,0
block_60_trip_6_service_1,route_808,service_1,Salwator,"",0,block_60,shape_122,0
block_60_trip_7_service_1,route_808,service_1,Nowy Bieżanów P+R,"",1,block_60,shape_123,0
block_60_trip_8_service_1,route_808,service_1,Salwator,"",0,block_60,shape_122,0
block_60_trip_9_service_1,route_808,service_1,Nowy Bieżanów P+R,"",1,block_60,shape_123,0
block_60_trip_10_service_1,route_808,service_1,Salwator,"",0,block_60,shape_122,0
block_60_trip_11_service_1,route_808,service_1,Nowy Bieżanów P+R,"",1,block_60,shape_123,0
block_60_trip_12_service_1,route_808,service_1,Salwator,"",0,block_60,shape_122,0
block_60_trip_13_service_1,route_808,service_1,Nowy Bieżanów P+R,"",1,block_60,shape_123,0
block_60_trip_14_service_1,route_808,service_1,Salwator,"",0,block_60,shape_122,0
block_60_trip_15_service_1,route_808,service_1,Nowy Bieżanów P+R,"",1,block_60,shape_123,0
block_60_trip_16_service_1,route_808,service_1,Salwator,"",0,block_60,shape_122,0
block_60_trip_17_service_1,route_808,service_1,Nowy Bieżanów P+R,"",1,block_60,shape_123,0
block_60_trip_18_service_1,route_808,service_1,Salwator,"",0,block_60,shape_122,0
block_60_trip_19_service_1,route_808,service_1,Nowy Bieżanów P+R,"",1,block_60,shape_123,0
block_60_trip_20_service_1,route_808,service_1,Salwator,"",0,block_60,shape_122,0
block_60_trip_21_service_1,route_808,service_1,Nowy Bieżanów P+R,"",1,block_60,shape_123,0
block_60_trip_22_service_1,route_808,service_1,Salwator,"",0,block_60,shape_122,0
block_60_trip_23_service_1,route_808,service_1,Nowy Bieżanów P+R,"",1,block_60,shape_123,0
block_69_trip_2_service_1,route_943,service_1,Mistrzejowice,"",1,block_69,shape_137,0
block_69_trip_3_service_1,route_943,service_1,Cichy Kącik,"",0,block_69,shape_136,0
block_69_trip_4_service_1,route_943,service_1,Mistrzejowice,"",1,block_69,shape_137,0
block_69_trip_5_service_1,route_943,service_1,Cichy Kącik,"",0,block_69,shape_136,0
block_69_trip_6_service_1,route_943,service_1,Mistrzejowice,"",1,block_69,shape_137,0
block_69_trip_7_service_1,route_943,service_1,Cichy Kącik,"",0,block_69,shape_136,0
block_69_trip_8_service_1,route_943,service_1,Mistrzejowice,"",1,block_69,shape_137,0
block_69_trip_9_service_1,route_943,service_1,Cichy Kącik,"",0,block_69,shape_136,0
block_69_trip_10_service_1,route_943,service_1,Mistrzejowice,"",1,block_69,shape_137,0
block_69_trip_11_service_1,route_943,service_1,Cichy Kącik,"",0,block_69,shape_136,0
block_69_trip_12_service_1,route_943,service_1,Mistrzejowice,"",1,block_69,shape_137,0
block_69_trip_13_service_1,route_943,service_1,Cichy Kącik,"",0,block_69,shape_136,0
block_69_trip_14_service_1,route_943,service_1,Mistrzejowice,"",1,block_69,shape_137,0
block_69_trip_15_service_1,route_943,service_1,Cichy Kącik,"",0,block_69,shape_136,0
block_69_trip_16_service_1,route_943,service_1,Mistrzejowice,"",1,block_69,shape_137,0
block_69_trip_17_service_1,route_943,service_1,Cichy Kącik,"",0,block_69,shape_136,0
block_70_trip_2_service_1,route_957,service_1,Mistrzejowice,"",0,block_70,shape_96,0
block_70_trip_3_service_1,route_957,service_1,Zaj. Nowa Huta,"",1,block_70,shape_121,0
block_70_trip_4_service_1,route_957,service_1,Mistrzejowice,"",0,block_70,shape_96,0
block_70_trip_5_service_1,route_957,service_1,Zaj. Nowa Huta,"",1,block_70,shape_121,0
block_70_trip_6_service_1,route_957,service_1,Mistrzejowice,"",0,block_70,shape_96,0
block_70_trip_7_service_1,route_957,service_1,Zaj. Nowa Huta,"",1,block_70,shape_121,0
block_70_trip_8_service_1,route_957,service_1,Mistrzejowice,"",0,block_70,shape_96,0
block_70_trip_9_service_1,route_957,service_1,Zaj. Nowa Huta,"",1,block_70,shape_121,0
block_70_trip_10_service_1,route_957,service_1,Mistrzejowice,"",0,block_70,shape_96,0
block_70_trip_11_service_1,route_957,service_1,Zaj. Nowa Huta,"",1,block_70,shape_121,0
block_70_trip_12_service_1,route_957,service_1,Mistrzejowice,"",0,block_70,shape_96,0
block_70_trip_13_service_1,route_957,service_1,Zaj. Nowa Huta,"",1,block_70,shape_121,0
block_70_trip_14_service_1,route_957,service_1,Mistrzejowice,"",0,block_70,shape_96,0
block_70_trip_15_service_1,route_957,service_1,Zaj. Nowa Huta,"",1,block_70,shape_121,0
block_70_trip_16_service_1,route_957,service_1,Mistrzejowice,"",0,block_70,shape_96,0
block_70_trip_17_service_1,route_957,service_1,Zaj. Nowa Huta,"",1,block_70,shape_121,0
block_70_trip_18_service_1,route_957,service_1,Mistrzejowice,"",0,block_70,shape_96,0
block_70_trip_19_service_1,route_957,service_1,Zaj. Nowa Huta,"",1,block_70,shape_121,0
block_70_trip_20_service_1,route_957,service_1,Mistrzejowice,"",0,block_70,shape_96,0
block_70_trip_21_service_1,route_957,service_1,Zaj. Nowa Huta,"",1,block_70,shape_121,0
block_73_trip_2_service_1,route_957,service_1,Mistrzejowice,"",0,block_73,shape_96,0
block_73_trip_3_service_1,route_957,service_1,Zaj. Nowa Huta,"",1,block_73,shape_121,0
block_73_trip_4_service_1,route_957,service_1,Mistrzejowice,"",0,block_73,shape_96,0
block_73_trip_5_service_1,route_957,service_1,Zaj. Nowa Huta,"",1,block_73,shape_121,0
block_73_trip_6_service_1,route_957,service_1,Mistrzejowice,"",0,block_73,shape_96,0
block_73_trip_7_service_1,route_957,service_1,Zaj. Nowa Huta,"",1,block_73,shape_121,0
block_73_trip_8_service_1,route_957,service_1,Mistrzejowice,"",0,block_73,shape_96,0
block_73_trip_9_service_1,route_957,service_1,Zaj. Nowa Huta,"",1,block_73,shape_121,0
block_73_trip_10_service_1,route_957,service_1,Mistrzejowice,"",0,block_73,shape_96,0
block_73_trip_11_service_1,route_957,service_1,Zaj. Nowa Huta,"",1,block_73,shape_121,0
block_73_trip_12_service_1,route_957,service_1,Mistrzejowice,"",0,block_73,shape_96,0
block_73_trip_13_service_1,route_957,service_1,Zaj. Nowa Huta,"",1,block_73,shape_121,0
block_73_trip_14_service_1,route_957,service_1,Mistrzejowice,"",0,block_73,shape_96,0
block_73_trip_15_service_1,route_957,service_1,Zaj. Nowa Huta,"",1,block_73,shape_121,0
block_73_trip_16_service_1,route_957,service_1,Mistrzejowice,"",0,block_73,shape_96,0
block_73_trip_17_service_1,route_957,service_1,Zaj. Nowa Huta,"",1,block_73,shape_121,0
block_73_trip_18_service_1,route_957,service_1,Mistrzejowice,"",0,block_73,shape_96,0
block_73_trip_19_service_1,route_957,service_1,Zaj. Nowa Huta,"",1,block_73,shape_121,0
block_73_trip_20_service_1,route_957,service_1,Mistrzejowice,"",0,block_73,shape_96,0
block_73_trip_21_service_1,route_957,service_1,Zaj. Nowa Huta,"",1,block_73,shape_121,0
block_74_trip_2_service_1,route_958,service_1,Dworzec Towarowy,"",0,block_74,shape_3,0
block_74_trip_3_service_1,route_958,service_1,Czerwone Maki P+R,"",1,block_74,shape_4,0
block_74_trip_4_service_1,route_958,service_1,Dworzec Towarowy,"",0,block_74,shape_3,0
block_74_trip_5_service_1,route_958,service_1,Czerwone Maki P+R,"",1,block_74,shape_4,0
block_74_trip_6_service_1,route_958,service_1,Dworzec Towarowy,"",0,block_74,shape_3,0
block_74_trip_7_service_1,route_958,service_1,Czerwone Maki P+R,"",1,block_74,shape_4,0
block_74_trip_8_service_1,route_958,service_1,Dworzec Towarowy,"",0,block_74,shape_3,0
block_74_trip_9_service_1,route_958,service_1,Czerwone Maki P+R,"",1,block_74,shape_4,0
block_74_trip_10_service_1,route_958,service_1,Dworzec Towarowy,"",0,block_74,shape_3,0
block_74_trip_11_service_1,route_958,service_1,Czerwone Maki P+R,"",1,block_74,shape_4,0
block_74_trip_12_service_1,route_958,service_1,Dworzec Towarowy,"",0,block_74,shape_3,0
block_74_trip_13_service_1,route_958,service_1,Czerwone Maki P+R,"",1,block_74,shape_4,0
block_74_trip_14_service_1,route_958,service_1,Dworzec Towarowy,"",0,block_74,shape_3,0
block_74_trip_15_service_1,route_958,service_1,Czerwone Maki P+R,"",1,block_74,shape_4,0
block_74_trip_16_service_1,route_958,service_1,Dworzec Towarowy,"",0,block_74,shape_3,0
block_74_trip_17_service_1,route_958,service_1,Czerwone Maki P+R,"",1,block_74,shape_4,0
block_74_trip_18_service_1,route_958,service_1,Dworzec Towarowy,"",0,block_74,shape_3,0
block_74_trip_19_service_1,route_958,service_1,Czerwone Maki P+R,"",1,block_74,shape_4,0
block_74_trip_20_service_1,route_958,service_1,Dworzec Towarowy,"",0,block_74,shape_3,0
block_81_trip_2_service_1,route_69,service_1,Górka Narodowa P+R,"",1,block_81,shape_29,0
block_81_trip_3_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_81,shape_23716,0
block_81_trip_4_service_1,route_69,service_1,Górka Narodowa P+R,"",1,block_81,shape_29,0
block_81_trip_5_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_81,shape_23716,0
block_81_trip_6_service_1,route_69,service_1,Górka Narodowa P+R,"",1,block_81,shape_29,0
block_81_trip_7_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_81,shape_23716,0
block_81_trip_8_service_1,route_69,service_1,Górka Narodowa P+R,"",1,block_81,shape_29,0
block_81_trip_9_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_81,shape_23716,0
block_81_trip_10_service_1,route_69,service_1,Górka Narodowa P+R,"",1,block_81,shape_29,0
block_81_trip_11_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_81,shape_23716,0
block_81_trip_12_service_1,route_69,service_1,Górka Narodowa P+R,"",1,block_81,shape_29,0
block_81_trip_13_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_81,shape_23716,0
block_81_trip_14_service_1,route_69,service_1,Górka Narodowa P+R,"",1,block_81,shape_29,0
block_81_trip_15_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_81,shape_23716,0
block_81_trip_16_service_1,route_69,service_1,Górka Narodowa P+R,"",1,block_81,shape_29,0
block_81_trip_17_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_81,shape_23716,0
block_82_trip_2_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_82,shape_23716,0
block_82_trip_3_service_1,route_69,service_1,Górka Narodowa P+R,"",1,block_82,shape_29,0
block_82_trip_4_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_82,shape_23716,0
block_82_trip_5_service_1,route_69,service_1,Górka Narodowa P+R,"",1,block_82,shape_29,0
block_82_trip_6_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_82,shape_23716,0
block_82_trip_7_service_1,route_69,service_1,Górka Narodowa P+R,"",1,block_82,shape_29,0
block_82_trip_8_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_82,shape_23716,0
block_82_trip_9_service_1,route_69,service_1,Górka Narodowa P+R,"",1,block_82,shape_29,0
block_82_trip_10_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_82,shape_23716,0
block_82_trip_11_service_1,route_69,service_1,Górka Narodowa P+R,"",1,block_82,shape_29,0
block_82_trip_12_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_82,shape_23716,0
block_82_trip_13_service_1,route_69,service_1,Górka Narodowa P+R,"",1,block_82,shape_29,0
block_82_trip_14_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_82,shape_23716,0
block_82_trip_15_service_1,route_69,service_1,Górka Narodowa P+R,"",1,block_82,shape_29,0
block_82_trip_16_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_82,shape_23716,0
block_82_trip_17_service_1,route_69,service_1,Górka Narodowa P+R,"",1,block_82,shape_29,0
block_82_trip_18_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_82,shape_23716,0
block_82_trip_19_service_1,route_69,service_1,Górka Narodowa P+R,"",1,block_82,shape_29,0
block_95_trip_2_service_1,route_809,service_1,Mały Płaszów P+R,"",1,block_95,shape_23433,0
block_95_trip_3_service_1,route_809,service_1,Dworzec Towarowy,"",0,block_95,shape_23430,0
block_95_trip_4_service_1,route_809,service_1,Mały Płaszów P+R,"",1,block_95,shape_23431,0
block_95_trip_5_service_1,route_809,service_1,Dworzec Towarowy,"",0,block_95,shape_23430,0
block_95_trip_6_service_1,route_809,service_1,Mały Płaszów P+R,"",1,block_95,shape_23431,0
block_95_trip_7_service_1,route_809,service_1,Dworzec Towarowy,"",0,block_95,shape_23430,0
block_95_trip_8_service_1,route_809,service_1,Mały Płaszów P+R,"",1,block_95,shape_23431,0
block_95_trip_9_service_1,route_809,service_1,Dworzec Towarowy,"",0,block_95,shape_23430,0
block_95_trip_10_service_1,route_809,service_1,Mały Płaszów P+R,"",1,block_95,shape_23431,0
block_95_trip_11_service_1,route_809,service_1,Dworzec Towarowy,"",0,block_95,shape_23430,0
block_95_trip_12_service_1,route_809,service_1,Mały Płaszów P+R,"",1,block_95,shape_23431,0
block_95_trip_13_service_1,route_809,service_1,Dworzec Towarowy,"",0,block_95,shape_23430,0
block_95_trip_14_service_1,route_809,service_1,Mały Płaszów P+R,"",1,block_95,shape_23431,0
block_95_trip_15_service_1,route_809,service_1,Dworzec Towarowy,"",0,block_95,shape_23430,0
block_95_trip_16_service_1,route_809,service_1,Mały Płaszów P+R,"",1,block_95,shape_23431,0
block_95_trip_17_service_1,route_809,service_1,Dworzec Towarowy,"",0,block_95,shape_23430,0
block_95_trip_18_service_1,route_809,service_1,Mały Płaszów P+R,"",1,block_95,shape_23431,0
block_95_trip_19_service_1,route_809,service_1,Dworzec Towarowy,"",0,block_95,shape_23430,0
block_95_trip_20_service_1,route_809,service_1,Mały Płaszów P+R,"",1,block_95,shape_23431,0
block_95_trip_21_service_1,route_809,service_1,Dworzec Towarowy,"",0,block_95,shape_23430,0
block_95_trip_22_service_1,route_809,service_1,Mały Płaszów P+R,"",1,block_95,shape_23431,0
block_96_trip_2_service_1,route_809,service_1,Mały Płaszów P+R,"",1,block_96,shape_23431,0
block_96_trip_3_service_1,route_809,service_1,Dworzec Towarowy,"",0,block_96,shape_23430,0
block_96_trip_4_service_1,route_809,service_1,Mały Płaszów P+R,"",1,block_96,shape_23431,0
block_96_trip_5_service_1,route_809,service_1,Dworzec Towarowy,"",0,block_96,shape_23430,0
block_96_trip_6_service_1,route_809,service_1,Mały Płaszów P+R,"",1,block_96,shape_23431,0
block_96_trip_7_service_1,route_809,service_1,Dworzec Towarowy,"",0,block_96,shape_23430,0
block_96_trip_8_service_1,route_809,service_1,Mały Płaszów P+R,"",1,block_96,shape_23431,0
block_96_trip_9_service_1,route_809,service_1,Dworzec Towarowy,"",0,block_96,shape_23430,0
block_96_trip_10_service_1,route_809,service_1,Mały Płaszów P+R,"",1,block_96,shape_23431,0
block_96_trip_11_service_1,route_809,service_1,Dworzec Towarowy,"",0,block_96,shape_23430,0
block_96_trip_12_service_1,route_809,service_1,Mały Płaszów P+R,"",1,block_96,shape_23431,0
block_96_trip_13_service_1,route_809,service_1,Dworzec Towarowy,"",0,block_96,shape_23430,0
block_96_trip_14_service_1,route_809,service_1,Mały Płaszów P+R,"",1,block_96,shape_23431,0
block_96_trip_15_service_1,route_809,service_1,Dworzec Towarowy,"",0,block_96,shape_23430,0
block_96_trip_16_service_1,route_809,service_1,Mały Płaszów P+R,"",1,block_96,shape_23431,0
block_96_trip_17_service_1,route_809,service_1,Dworzec Towarowy,"",0,block_96,shape_23430,0
block_96_trip_18_service_1,route_809,service_1,Mały Płaszów P+R,"",1,block_96,shape_23431,0
block_96_trip_19_service_1,route_809,service_1,Dworzec Towarowy,"",0,block_96,shape_23430,0
block_96_trip_20_service_1,route_809,service_1,Mały Płaszów P+R,"",1,block_96,shape_23431,0
block_96_trip_21_service_1,route_809,service_1,Dworzec Towarowy,"",0,block_96,shape_23430,0
block_96_trip_22_service_1,route_809,service_1,Mały Płaszów P+R,"",1,block_96,shape_23431,0
block_96_trip_23_service_1,route_809,service_1,Dworzec Towarowy,"",0,block_96,shape_23430,0
block_96_trip_24_service_1,route_809,service_1,Mały Płaszów P+R,"",1,block_96,shape_23431,0
block_96_trip_25_service_1,route_809,service_1,Dworzec Towarowy,"",0,block_96,shape_23430,0
block_96_trip_26_service_1,route_809,service_1,Mały Płaszów P+R,"",1,block_96,shape_23431,0
block_97_trip_2_service_1,route_809,service_1,Mały Płaszów P+R,"",1,block_97,shape_23431,0
block_97_trip_3_service_1,route_809,service_1,Dworzec Towarowy,"",0,block_97,shape_23430,0
block_97_trip_4_service_1,route_809,service_1,Mały Płaszów P+R,"",1,block_97,shape_23431,0
block_97_trip_5_service_1,route_809,service_1,Dworzec Towarowy,"",0,block_97,shape_23430,0
block_97_trip_6_service_1,route_809,service_1,Mały Płaszów P+R,"",1,block_97,shape_23431,0
block_97_trip_7_service_1,route_809,service_1,Dworzec Towarowy,"",0,block_97,shape_23430,0
block_97_trip_8_service_1,route_809,service_1,Mały Płaszów P+R,"",1,block_97,shape_23431,0
block_97_trip_9_service_1,route_809,service_1,Dworzec Towarowy,"",0,block_97,shape_23430,0
block_97_trip_10_service_1,route_809,service_1,Mały Płaszów P+R,"",1,block_97,shape_23431,0
block_97_trip_11_service_1,route_809,service_1,Dworzec Towarowy,"",0,block_97,shape_23430,0
block_97_trip_12_service_1,route_809,service_1,Mały Płaszów P+R,"",1,block_97,shape_23431,0
block_97_trip_13_service_1,route_809,service_1,Dworzec Towarowy,"",0,block_97,shape_23430,0
block_97_trip_14_service_1,route_809,service_1,Mały Płaszów P+R,"",1,block_97,shape_23431,0
block_97_trip_15_service_1,route_809,service_1,Dworzec Towarowy,"",0,block_97,shape_23430,0
block_97_trip_16_service_1,route_809,service_1,Mały Płaszów P+R,"",1,block_97,shape_23431,0
block_97_trip_17_service_1,route_809,service_1,Dworzec Towarowy,"",0,block_97,shape_23430,0
block_97_trip_18_service_1,route_809,service_1,Mały Płaszów P+R,"",1,block_97,shape_23431,0
block_97_trip_19_service_1,route_809,service_1,Dworzec Towarowy,"",0,block_97,shape_23430,0
block_97_trip_20_service_1,route_809,service_1,Mały Płaszów P+R,"",1,block_97,shape_23431,0
block_97_trip_21_service_1,route_809,service_1,Dworzec Towarowy,"",0,block_97,shape_23430,0
block_98_trip_2_service_1,route_809,service_1,Mały Płaszów P+R,"",1,block_98,shape_23431,0
block_98_trip_3_service_1,route_809,service_1,Dworzec Towarowy,"",0,block_98,shape_23430,0
